5.000000000000000000e+00 2.935400000000000509e-02 2.922299999999999898e-02 2.912400000000001099e-02 3.746800000000000130e-02 3.760600000000000054e-02 3.927700000000000635e-02 3.056900000000001283e-02 3.071999999999996955e-02 3.075099999999997280e-02 3.370699999999998697e-02
1.000000000000000000e+01 2.235559999999999770e-01 2.229290000000000438e-01 2.846410000000001439e-01 2.991870000000000918e-01 2.981199999999999406e-01 3.768620000000000303e-01 2.429430000000001311e-01 2.441739999999998911e-01 2.748649999999999149e-01 2.713619999999998811e-01
2.000000000000000000e+01 2.949478999999999740e+00 3.166576000000000057e+00 3.100270000000000081e+00 2.457715999999999568e+00 2.448475999999999431e+00 2.714945999999999415e+00 2.699568000000001078e+00 2.342017000000000237e+00 2.583407000000001119e+00 2.670399000000003298e+00
3.000000000000000000e+01 9.275028000000002493e+00 8.860634999999998485e+00 9.036274999999999835e+00 9.336010000000001696e+00 1.047135500000000263e+01 9.546093000000006157e+00 8.642851000000000283e+00 9.246452000000005000e+00 9.310434999999998240e+00 9.781615000000002169e+00
4.000000000000000000e+01 2.465925699999999665e+01 2.387312700000001087e+01 2.411102999999999952e+01 2.471612100000001533e+01 2.310606400000000349e+01 2.374760700000001634e+01 2.241867199999998661e+01 2.276856099999997696e+01 2.144601900000000683e+01 2.160325100000000020e+01
