4.871197183098591381e+02
5.041476868327401917e+02
4.887059859154929313e+02
4.980215053763440665e+02
4.732122395833333144e+02
4.969274193548387188e+02
5.066976534296028944e+02
4.969882671480144154e+02
5.127092592592592837e+02
5.129897003745318216e+02
5.271679389312977264e+02
5.242462406015038141e+02
5.261128277153558201e+02
5.155969202898551202e+02
4.888715517241379303e+02
4.677068403908795062e+02
4.652751623376623229e+02
4.407915384615384369e+02
4.325749235474006014e+02
4.323373493975903443e+02
4.166160458452721969e+02
