6.100000000000000000e+01
6.900000000000000000e+01
6.500000000000000000e+01
6.100000000000000000e+01
7.200000000000000000e+01
5.600000000000000000e+01
7.400000000000000000e+01
5.200000000000000000e+01
4.900000000000000000e+01
6.400000000000000000e+01
6.300000000000000000e+01
8.300000000000000000e+01
1.030000000000000000e+02
1.090000000000000000e+02
9.200000000000000000e+01
9.600000000000000000e+01
9.900000000000000000e+01
9.600000000000000000e+01
1.040000000000000000e+02
1.080000000000000000e+02
