2.550000000000000000e+02
1.600000000000000000e+02
2.260000000000000000e+02
5.200000000000000000e+01
1.490000000000000000e+02
5.100000000000000000e+01
1.260000000000000000e+02
1.390000000000000000e+02
1.540000000000000000e+02
4.480000000000000000e+02
1.680000000000000000e+02
5.290000000000000000e+02
5.530000000000000000e+02
4.700000000000000000e+02
6.050000000000000000e+02
1.700000000000000000e+02
6.670000000000000000e+02
5.260000000000000000e+02
