3.410000000000000000e+02 3.170000000000000000e+02 4.260000000000000000e+02 5.700000000000000000e+02 5.475000000000000000e+02 8.155000000000000000e+02 8.200000000000000000e+02 1.269000000000000000e+03 1.772500000000000000e+03 1.898500000000000000e+03 1.247500000000000000e+03 3.330000000000000000e+02 4.060000000000000000e+02 3.435000000000000000e+02 3.300000000000000000e+02 4.885000000000000000e+02 4.945000000000000000e+02 4.195000000000000000e+02 5.805000000000000000e+02 6.395000000000000000e+02 4.880000000000000000e+02
9.705000000000000000e+02 7.230000000000000000e+02 5.805000000000000000e+02 4.320000000000000000e+02 5.750000000000000000e+02 6.465000000000000000e+02 6.210000000000000000e+02 5.925000000000000000e+02 5.000000000000000000e+02 5.280000000000000000e+02 nan nan nan nan nan nan nan nan nan nan nan
9.662500000000000000e+02 6.315000000000000000e+02 6.945000000000000000e+02 7.072500000000000000e+02 6.015000000000000000e+02 6.525000000000000000e+02 7.110000000000000000e+02 6.835000000000000000e+02 7.100000000000000000e+02 6.367500000000000000e+02 7.995000000000000000e+02 nan nan nan nan nan nan nan nan nan nan
3.690000000000000000e+02 5.030000000000000000e+02 5.570000000000000000e+02 7.290000000000000000e+02 8.505000000000000000e+02 9.025000000000000000e+02 7.795000000000000000e+02 7.815000000000000000e+02 8.515000000000000000e+02 7.930000000000000000e+02 8.050000000000000000e+02 9.385000000000000000e+02 6.845000000000000000e+02 6.935000000000000000e+02 5.470000000000000000e+02 7.095000000000000000e+02 4.690000000000000000e+02 5.390000000000000000e+02 4.410000000000000000e+02 4.830000000000000000e+02 6.250000000000000000e+02
7.035000000000000000e+02 8.370000000000000000e+02 7.715000000000000000e+02 9.100000000000000000e+02 9.280000000000000000e+02 9.480000000000000000e+02 7.700000000000000000e+02 7.445000000000000000e+02 6.155000000000000000e+02 6.610000000000000000e+02 6.892500000000000000e+02 5.705000000000000000e+02 6.387500000000000000e+02 5.535000000000000000e+02 5.505000000000000000e+02 3.655000000000000000e+02 2.065000000000000000e+02 1.565000000000000000e+02 1.157500000000000000e+02 1.060000000000000000e+02 9.050000000000000000e+01
3.775000000000000000e+02 4.055000000000000000e+02 4.210000000000000000e+02 3.705000000000000000e+02 1.805000000000000000e+02 2.240000000000000000e+02 2.285000000000000000e+02 1.760000000000000000e+02 1.605000000000000000e+02 8.100000000000000000e+01 6.500000000000000000e+01 6.325000000000000000e+01 7.525000000000000000e+02 7.790000000000000000e+02 7.780000000000000000e+02 nan nan nan nan nan nan
5.995000000000000000e+02 6.140000000000000000e+02 7.080000000000000000e+02 5.695000000000000000e+02 5.405000000000000000e+02 8.535000000000000000e+02 8.552500000000000000e+02 5.725000000000000000e+02 5.305000000000000000e+02 5.135000000000000000e+02 6.127500000000000000e+02 6.255000000000000000e+02 6.925000000000000000e+02 6.310000000000000000e+02 4.977500000000000000e+02 3.955000000000000000e+02 2.955000000000000000e+02 2.270000000000000000e+02 1.952500000000000000e+02 3.725000000000000000e+02 3.222500000000000000e+02
1.091000000000000000e+03 1.027500000000000000e+03 1.231500000000000000e+03 8.825000000000000000e+02 9.435000000000000000e+02 8.870000000000000000e+02 9.730000000000000000e+02 1.006500000000000000e+03 9.600000000000000000e+02 9.082500000000000000e+02 9.375000000000000000e+02 1.074000000000000000e+03 9.900000000000000000e+02 8.165000000000000000e+02 5.515000000000000000e+02 5.242500000000000000e+02 4.270000000000000000e+02 5.722500000000000000e+02 nan nan nan
8.600000000000000000e+02 8.075000000000000000e+02 6.255000000000000000e+02 7.170000000000000000e+02 5.685000000000000000e+02 9.005000000000000000e+02 9.530000000000000000e+02 8.840000000000000000e+02 9.880000000000000000e+02 8.105000000000000000e+02 8.445000000000000000e+02 7.132500000000000000e+02 nan nan nan nan nan nan nan nan nan
4.850000000000000000e+02 2.490000000000000000e+02 5.147500000000000000e+02 5.075000000000000000e+02 3.965000000000000000e+02 6.230000000000000000e+02 5.825000000000000000e+02 7.245000000000000000e+02 5.340000000000000000e+02 6.145000000000000000e+02 6.865000000000000000e+02 7.660000000000000000e+02 7.400000000000000000e+02 7.895000000000000000e+02 6.540000000000000000e+02 6.155000000000000000e+02 6.637500000000000000e+02 7.825000000000000000e+02 9.945000000000000000e+02 9.320000000000000000e+02 8.595000000000000000e+02
7.380000000000000000e+02 9.695000000000000000e+02 8.910000000000000000e+02 9.610000000000000000e+02 8.360000000000000000e+02 9.315000000000000000e+02 7.945000000000000000e+02 5.745000000000000000e+02 5.770000000000000000e+02 4.082500000000000000e+02 3.730000000000000000e+02 nan nan nan nan nan nan nan nan nan nan
5.445000000000000000e+02 4.860000000000000000e+02 5.915000000000000000e+02 6.115000000000000000e+02 5.020000000000000000e+02 5.965000000000000000e+02 6.000000000000000000e+02 6.360000000000000000e+02 7.325000000000000000e+02 6.545000000000000000e+02 6.190000000000000000e+02 4.215000000000000000e+02 4.440000000000000000e+02 3.537500000000000000e+02 4.907500000000000000e+02 nan nan nan nan nan nan
5.770000000000000000e+02 4.370000000000000000e+02 4.375000000000000000e+02 3.175000000000000000e+02 2.380000000000000000e+02 2.400000000000000000e+02 2.470000000000000000e+02 1.970000000000000000e+02 2.510000000000000000e+02 1.665000000000000000e+02 1.865000000000000000e+02 1.420000000000000000e+02 1.520000000000000000e+02 1.540000000000000000e+02 1.100000000000000000e+02 1.070000000000000000e+03 2.750000000000000000e+01 1.400000000000000000e+01 1.217500000000000000e+03 1.470500000000000000e+03 4.930000000000000000e+02
4.420000000000000000e+02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
1.350000000000000000e+03 2.026500000000000000e+03 2.294500000000000000e+03 2.284000000000000000e+03 5.670000000000000000e+02 7.570000000000000000e+02 7.700000000000000000e+02 7.740000000000000000e+02 7.550000000000000000e+02 7.115000000000000000e+02 9.510000000000000000e+02 1.079750000000000000e+03 1.006500000000000000e+03 8.805000000000000000e+02 9.160000000000000000e+02 9.100000000000000000e+02 9.690000000000000000e+02 1.019000000000000000e+03 1.112000000000000000e+03 1.092000000000000000e+03 1.115000000000000000e+03
7.355000000000000000e+02 5.387500000000000000e+02 5.770000000000000000e+02 7.160000000000000000e+02 7.310000000000000000e+02 7.885000000000000000e+02 6.595000000000000000e+02 6.660000000000000000e+02 7.980000000000000000e+02 8.385000000000000000e+02 7.780000000000000000e+02 6.395000000000000000e+02 5.590000000000000000e+02 5.850000000000000000e+02 7.545000000000000000e+02 nan nan nan nan nan nan
1.174000000000000000e+03 1.979000000000000000e+03 2.153250000000000000e+03 5.650000000000000000e+02 3.850000000000000000e+02 4.010000000000000000e+02 4.200000000000000000e+02 5.370000000000000000e+02 5.255000000000000000e+02 5.030000000000000000e+02 nan nan nan nan nan nan nan nan nan nan nan
7.645000000000000000e+02 8.010000000000000000e+02 7.020000000000000000e+02 8.045000000000000000e+02 4.907500000000000000e+02 5.930000000000000000e+02 7.190000000000000000e+02 6.420000000000000000e+02 6.735000000000000000e+02 5.795000000000000000e+02 5.527500000000000000e+02 6.615000000000000000e+02 7.505000000000000000e+02 6.245000000000000000e+02 5.335000000000000000e+02 5.565000000000000000e+02 8.165000000000000000e+02 1.168000000000000000e+03 1.549500000000000000e+03 5.445000000000000000e+02 3.725000000000000000e+02
5.675000000000000000e+02 5.600000000000000000e+02 5.055000000000000000e+02 5.515000000000000000e+02 5.345000000000000000e+02 6.125000000000000000e+02 9.100000000000000000e+02 7.965000000000000000e+02 9.300000000000000000e+02 6.915000000000000000e+02 7.430000000000000000e+02 6.605000000000000000e+02 7.780000000000000000e+02 7.470000000000000000e+02 8.665000000000000000e+02 6.540000000000000000e+02 nan nan nan nan nan
4.630000000000000000e+02 4.000000000000000000e+02 3.410000000000000000e+02 3.642500000000000000e+02 2.665000000000000000e+02 3.852500000000000000e+02 4.970000000000000000e+02 4.645000000000000000e+02 3.825000000000000000e+02 3.400000000000000000e+02 4.060000000000000000e+02 2.350000000000000000e+02 2.240000000000000000e+02 2.395000000000000000e+02 1.250000000000000000e+02 7.500000000000000000e+01 5.000000000000000000e+01 2.500000000000000000e+01 1.850000000000000000e+01 1.007000000000000000e+03 9.280000000000000000e+02
6.675000000000000000e+02 6.210000000000000000e+02 6.005000000000000000e+02 5.715000000000000000e+02 5.220000000000000000e+02 6.275000000000000000e+02 5.750000000000000000e+02 6.330000000000000000e+02 5.170000000000000000e+02 5.095000000000000000e+02 5.780000000000000000e+02 4.220000000000000000e+02 3.785000000000000000e+02 3.605000000000000000e+02 2.870000000000000000e+02 2.445000000000000000e+02 2.235000000000000000e+02 1.495000000000000000e+02 2.595000000000000000e+02 2.967500000000000000e+02 4.675000000000000000e+02
6.900000000000000000e+02 6.160000000000000000e+02 5.650000000000000000e+02 4.735000000000000000e+02 6.720000000000000000e+02 6.320000000000000000e+02 6.240000000000000000e+02 5.665000000000000000e+02 4.600000000000000000e+02 6.450000000000000000e+02 6.965000000000000000e+02 7.700000000000000000e+02 7.635000000000000000e+02 9.655000000000000000e+02 6.395000000000000000e+02 nan nan nan nan nan nan
1.039000000000000000e+03 7.155000000000000000e+02 6.035000000000000000e+02 4.040000000000000000e+02 5.235000000000000000e+02 6.325000000000000000e+02 8.830000000000000000e+02 1.097000000000000000e+03 1.079000000000000000e+03 1.230000000000000000e+03 1.478250000000000000e+03 1.819500000000000000e+03 1.867500000000000000e+03 1.248500000000000000e+03 4.365000000000000000e+02 4.535000000000000000e+02 4.960000000000000000e+02 6.725000000000000000e+02 7.910000000000000000e+02 7.635000000000000000e+02 7.695000000000000000e+02
6.185000000000000000e+02 6.130000000000000000e+02 6.775000000000000000e+02 6.270000000000000000e+02 6.115000000000000000e+02 7.930000000000000000e+02 8.430000000000000000e+02 8.835000000000000000e+02 8.635000000000000000e+02 7.940000000000000000e+02 8.410000000000000000e+02 8.025000000000000000e+02 7.125000000000000000e+02 7.300000000000000000e+02 7.385000000000000000e+02 9.055000000000000000e+02 8.980000000000000000e+02 7.805000000000000000e+02 7.692500000000000000e+02 7.980000000000000000e+02 1.028000000000000000e+03
8.530000000000000000e+02 6.950000000000000000e+02 6.210000000000000000e+02 7.435000000000000000e+02 6.525000000000000000e+02 8.040000000000000000e+02 8.480000000000000000e+02 9.160000000000000000e+02 9.260000000000000000e+02 9.577500000000000000e+02 9.020000000000000000e+02 9.530000000000000000e+02 1.117000000000000000e+03 9.640000000000000000e+02 8.000000000000000000e+02 7.637500000000000000e+02 5.620000000000000000e+02 5.745000000000000000e+02 8.075000000000000000e+02 9.455000000000000000e+02 1.179500000000000000e+03
6.960000000000000000e+02 6.115000000000000000e+02 7.195000000000000000e+02 8.245000000000000000e+02 8.250000000000000000e+02 9.535000000000000000e+02 4.480000000000000000e+02 3.250000000000000000e+02 2.900000000000000000e+02 1.740000000000000000e+02 1.950000000000000000e+02 1.520000000000000000e+02 2.390000000000000000e+02 5.000000000000000000e+01 nan nan nan nan nan nan nan
5.830000000000000000e+02 3.735000000000000000e+02 4.535000000000000000e+02 6.275000000000000000e+02 7.505000000000000000e+02 6.945000000000000000e+02 7.525000000000000000e+02 7.345000000000000000e+02 6.425000000000000000e+02 7.915000000000000000e+02 9.550000000000000000e+02 9.305000000000000000e+02 9.240000000000000000e+02 6.575000000000000000e+02 5.990000000000000000e+02 5.585000000000000000e+02 5.420000000000000000e+02 4.415000000000000000e+02 6.125000000000000000e+02 7.680000000000000000e+02 7.287500000000000000e+02
1.029500000000000000e+03 8.740000000000000000e+02 9.775000000000000000e+02 9.040000000000000000e+02 9.480000000000000000e+02 9.270000000000000000e+02 1.054500000000000000e+03 9.515000000000000000e+02 9.620000000000000000e+02 9.715000000000000000e+02 8.925000000000000000e+02 6.825000000000000000e+02 6.780000000000000000e+02 nan nan nan nan nan nan nan nan
7.440000000000000000e+02 5.315000000000000000e+02 6.030000000000000000e+02 7.915000000000000000e+02 7.390000000000000000e+02 8.990000000000000000e+02 7.735000000000000000e+02 8.105000000000000000e+02 8.080000000000000000e+02 8.185000000000000000e+02 8.280000000000000000e+02 5.080000000000000000e+02 4.305000000000000000e+02 6.875000000000000000e+02 6.085000000000000000e+02 5.360000000000000000e+02 4.730000000000000000e+02 4.845000000000000000e+02 4.445000000000000000e+02 6.450000000000000000e+02 5.235000000000000000e+02
4.380000000000000000e+02 5.070000000000000000e+02 4.420000000000000000e+02 4.800000000000000000e+02 6.915000000000000000e+02 6.470000000000000000e+02 5.030000000000000000e+02 4.675000000000000000e+02 6.205000000000000000e+02 6.480000000000000000e+02 8.690000000000000000e+02 8.100000000000000000e+02 7.185000000000000000e+02 6.980000000000000000e+02 7.415000000000000000e+02 nan nan nan nan nan nan
8.985000000000000000e+02 7.410000000000000000e+02 6.790000000000000000e+02 7.017500000000000000e+02 6.522500000000000000e+02 7.337500000000000000e+02 7.265000000000000000e+02 5.610000000000000000e+02 4.590000000000000000e+02 4.172500000000000000e+02 3.715000000000000000e+02 5.630000000000000000e+02 4.835000000000000000e+02 5.555000000000000000e+02 6.272500000000000000e+02 nan nan nan nan nan nan
6.515000000000000000e+02 8.725000000000000000e+02 7.405000000000000000e+02 7.920000000000000000e+02 9.175000000000000000e+02 8.830000000000000000e+02 8.520000000000000000e+02 8.310000000000000000e+02 8.830000000000000000e+02 8.350000000000000000e+02 8.875000000000000000e+02 1.040250000000000000e+03 1.006000000000000000e+03 8.642500000000000000e+02 9.930000000000000000e+02 nan nan nan nan nan nan
5.825000000000000000e+02 5.845000000000000000e+02 4.995000000000000000e+02 5.975000000000000000e+02 5.540000000000000000e+02 5.910000000000000000e+02 6.655000000000000000e+02 6.330000000000000000e+02 6.795000000000000000e+02 6.665000000000000000e+02 6.245000000000000000e+02 5.817500000000000000e+02 5.465000000000000000e+02 5.477500000000000000e+02 5.550000000000000000e+02 nan nan nan nan nan nan
6.295000000000000000e+02 6.700000000000000000e+02 5.760000000000000000e+02 5.010000000000000000e+02 4.535000000000000000e+02 5.075000000000000000e+02 6.015000000000000000e+02 6.610000000000000000e+02 8.740000000000000000e+02 8.915000000000000000e+02 1.041500000000000000e+03 9.837500000000000000e+02 1.068500000000000000e+03 1.155250000000000000e+03 1.019500000000000000e+03 5.250000000000000000e+01 nan nan nan nan nan
9.172500000000000000e+02 9.350000000000000000e+02 7.665000000000000000e+02 8.025000000000000000e+02 8.525000000000000000e+02 8.410000000000000000e+02 8.910000000000000000e+02 8.130000000000000000e+02 7.310000000000000000e+02 7.415000000000000000e+02 7.585000000000000000e+02 5.315000000000000000e+02 6.240000000000000000e+02 5.932500000000000000e+02 4.905000000000000000e+02 4.490000000000000000e+02 3.570000000000000000e+02 3.315000000000000000e+02 3.290000000000000000e+02 2.730000000000000000e+02 2.207500000000000000e+02
3.390000000000000000e+02 3.022500000000000000e+02 2.845000000000000000e+02 3.747500000000000000e+02 3.505000000000000000e+02 4.197500000000000000e+02 4.935000000000000000e+02 4.775000000000000000e+02 3.710000000000000000e+02 3.310000000000000000e+02 2.665000000000000000e+02 1.650000000000000000e+02 1.916250000000000000e+02 2.710000000000000000e+02 2.700000000000000000e+02 3.557500000000000000e+02 4.360000000000000000e+02 4.842500000000000000e+02 5.640000000000000000e+02 5.742500000000000000e+02 4.900000000000000000e+02
4.540000000000000000e+02 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
6.770000000000000000e+02 6.900000000000000000e+02 6.280000000000000000e+02 7.595000000000000000e+02 8.330000000000000000e+02 7.610000000000000000e+02 6.400000000000000000e+02 7.975000000000000000e+02 9.175000000000000000e+02 8.035000000000000000e+02 1.031000000000000000e+03 7.825000000000000000e+02 8.020000000000000000e+02 7.880000000000000000e+02 8.932500000000000000e+02 nan nan nan nan nan nan
6.095000000000000000e+02 6.370000000000000000e+02 7.020000000000000000e+02 5.515000000000000000e+02 4.855000000000000000e+02 3.950000000000000000e+02 5.395000000000000000e+02 6.985000000000000000e+02 6.165000000000000000e+02 8.360000000000000000e+02 7.660000000000000000e+02 8.070000000000000000e+02 9.610000000000000000e+02 1.519000000000000000e+03 1.663500000000000000e+03 6.610000000000000000e+02 5.000000000000000000e+02 4.470000000000000000e+02 4.590000000000000000e+02 4.432500000000000000e+02 4.450000000000000000e+02
6.990000000000000000e+02 5.275000000000000000e+02 5.345000000000000000e+02 5.160000000000000000e+02 4.435000000000000000e+02 5.025000000000000000e+02 5.205000000000000000e+02 5.190000000000000000e+02 5.955000000000000000e+02 5.835000000000000000e+02 5.840000000000000000e+02 6.255000000000000000e+02 4.480000000000000000e+02 5.240000000000000000e+02 6.745000000000000000e+02 7.297500000000000000e+02 6.530000000000000000e+02 7.045000000000000000e+02 8.195000000000000000e+02 1.021500000000000000e+03 1.391250000000000000e+03
6.670000000000000000e+02 6.045000000000000000e+02 6.755000000000000000e+02 8.615000000000000000e+02 1.009500000000000000e+03 7.855000000000000000e+02 9.320000000000000000e+02 7.315000000000000000e+02 8.760000000000000000e+02 8.595000000000000000e+02 7.350000000000000000e+02 9.160000000000000000e+02 1.385000000000000000e+03 4.360000000000000000e+02 3.545000000000000000e+02 5.505000000000000000e+02 5.480000000000000000e+02 6.470000000000000000e+02 5.425000000000000000e+02 5.500000000000000000e+02 5.497500000000000000e+02
8.165000000000000000e+02 5.310000000000000000e+02 2.210000000000000000e+02 1.305000000000000000e+02 8.300000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
7.600000000000000000e+01 2.050000000000000000e+01 3.700000000000000000e+01 2.100000000000000000e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
7.122500000000000000e+02 6.010000000000000000e+02 6.455000000000000000e+02 5.705000000000000000e+02 4.205000000000000000e+02 5.370000000000000000e+02 3.785000000000000000e+02 4.150000000000000000e+02 4.445000000000000000e+02 5.380000000000000000e+02 5.055000000000000000e+02 5.235000000000000000e+02 3.740000000000000000e+02 5.127500000000000000e+02 5.510000000000000000e+02 4.410000000000000000e+02 4.635000000000000000e+02 5.330000000000000000e+02 5.070000000000000000e+02 5.250000000000000000e+02 5.820000000000000000e+02
3.690000000000000000e+02 3.630000000000000000e+02 2.875000000000000000e+02 3.320000000000000000e+02 3.440000000000000000e+02 3.565000000000000000e+02 2.895000000000000000e+02 2.555000000000000000e+02 2.665000000000000000e+02 2.470000000000000000e+02 1.535000000000000000e+02 1.935000000000000000e+02 1.380000000000000000e+02 1.630000000000000000e+02 2.167500000000000000e+02 1.590000000000000000e+02 1.830000000000000000e+02 1.885000000000000000e+02 1.890000000000000000e+02 1.225000000000000000e+02 9.625000000000000000e+01
8.360000000000000000e+02 6.235000000000000000e+02 6.365000000000000000e+02 6.660000000000000000e+02 7.850000000000000000e+02 8.820000000000000000e+02 7.930000000000000000e+02 8.480000000000000000e+02 7.235000000000000000e+02 7.155000000000000000e+02 7.320000000000000000e+02 7.052500000000000000e+02 4.972500000000000000e+02 5.460000000000000000e+02 5.045000000000000000e+02 3.497500000000000000e+02 3.000000000000000000e+02 2.222500000000000000e+02 1.640000000000000000e+02 7.800000000000000000e+01 4.275000000000000000e+01
6.970000000000000000e+02 7.770000000000000000e+02 6.635000000000000000e+02 6.785000000000000000e+02 7.300000000000000000e+02 9.275000000000000000e+02 6.510000000000000000e+02 6.855000000000000000e+02 6.205000000000000000e+02 7.190000000000000000e+02 8.645000000000000000e+02 8.185000000000000000e+02 1.050500000000000000e+03 8.817500000000000000e+02 1.035500000000000000e+03 8.935000000000000000e+02 nan nan nan nan nan
2.765000000000000000e+02 3.370000000000000000e+02 3.580000000000000000e+02 3.810000000000000000e+02 3.565000000000000000e+02 3.605000000000000000e+02 2.775000000000000000e+02 1.645000000000000000e+02 1.357500000000000000e+02 6.950000000000000000e+01 6.500000000000000000e+01 2.100000000000000000e+01 4.000000000000000000e+00 8.250000000000000000e+00 1.500000000000000000e+01 1.013500000000000000e+03 1.025000000000000000e+03 7.935000000000000000e+02 7.440000000000000000e+02 6.650000000000000000e+02 9.005000000000000000e+02
4.405000000000000000e+02 7.230000000000000000e+02 5.665000000000000000e+02 5.990000000000000000e+02 6.375000000000000000e+02 5.800000000000000000e+02 6.640000000000000000e+02 4.850000000000000000e+02 3.345000000000000000e+02 4.255000000000000000e+02 4.385000000000000000e+02 5.915000000000000000e+02 6.350000000000000000e+02 5.460000000000000000e+02 6.705000000000000000e+02 7.155000000000000000e+02 7.295000000000000000e+02 8.300000000000000000e+02 9.390000000000000000e+02 1.187000000000000000e+03 1.391500000000000000e+03
8.580000000000000000e+02 4.860000000000000000e+02 5.055000000000000000e+02 4.765000000000000000e+02 4.080000000000000000e+02 3.675000000000000000e+02 4.520000000000000000e+02 3.087500000000000000e+02 2.610000000000000000e+02 2.302500000000000000e+02 1.855000000000000000e+02 1.245000000000000000e+02 7.900000000000000000e+01 nan nan nan nan nan nan nan nan
1.111500000000000000e+03 1.104500000000000000e+03 1.030500000000000000e+03 1.119500000000000000e+03 1.014000000000000000e+03 1.291500000000000000e+03 1.285000000000000000e+03 1.229000000000000000e+03 1.344500000000000000e+03 1.146500000000000000e+03 1.332000000000000000e+03 1.209250000000000000e+03 8.515000000000000000e+02 1.080000000000000000e+03 1.039000000000000000e+03 8.075000000000000000e+02 6.795000000000000000e+02 5.950000000000000000e+02 6.055000000000000000e+02 8.010000000000000000e+02 7.895000000000000000e+02
5.445000000000000000e+02 3.652500000000000000e+02 2.880000000000000000e+02 3.355000000000000000e+02 3.220000000000000000e+02 4.165000000000000000e+02 5.015000000000000000e+02 6.015000000000000000e+02 6.955000000000000000e+02 6.195000000000000000e+02 6.085000000000000000e+02 6.375000000000000000e+02 4.543750000000000000e+02 3.717500000000000000e+02 4.312500000000000000e+02 3.757500000000000000e+02 4.265000000000000000e+02 3.295000000000000000e+02 4.500000000000000000e+02 4.995000000000000000e+02 3.875000000000000000e+02
5.470000000000000000e+02 5.082500000000000000e+02 6.425000000000000000e+02 4.360000000000000000e+02 3.975000000000000000e+02 3.810000000000000000e+02 5.400000000000000000e+02 7.425000000000000000e+02 6.630000000000000000e+02 7.070000000000000000e+02 6.795000000000000000e+02 1.103000000000000000e+03 6.210000000000000000e+02 3.250000000000000000e+02 3.810000000000000000e+02 nan nan nan nan nan nan
7.420000000000000000e+02 6.832500000000000000e+02 5.350000000000000000e+02 6.477500000000000000e+02 5.892500000000000000e+02 6.910000000000000000e+02 7.610000000000000000e+02 5.515000000000000000e+02 7.580000000000000000e+02 5.687500000000000000e+02 5.715000000000000000e+02 3.620000000000000000e+02 7.900000000000000000e+02 5.225000000000000000e+02 2.550000000000000000e+02 nan nan nan nan nan nan
9.350000000000000000e+02 8.445000000000000000e+02 7.690000000000000000e+02 7.090000000000000000e+02 8.985000000000000000e+02 8.210000000000000000e+02 9.290000000000000000e+02 1.210500000000000000e+03 1.429000000000000000e+03 8.450000000000000000e+02 3.500000000000000000e+02 3.930000000000000000e+02 4.720000000000000000e+02 3.915000000000000000e+02 4.130000000000000000e+02 4.935000000000000000e+02 5.880000000000000000e+02 5.045000000000000000e+02 5.542500000000000000e+02 5.027500000000000000e+02 3.925000000000000000e+02
7.685000000000000000e+02 6.865000000000000000e+02 8.045000000000000000e+02 9.795000000000000000e+02 8.455000000000000000e+02 9.735000000000000000e+02 9.060000000000000000e+02 9.610000000000000000e+02 8.270000000000000000e+02 9.532500000000000000e+02 1.060750000000000000e+03 1.173500000000000000e+03 1.317000000000000000e+03 4.735000000000000000e+02 6.165000000000000000e+02 nan nan nan nan nan nan
5.105000000000000000e+02 4.140000000000000000e+02 4.640000000000000000e+02 4.195000000000000000e+02 4.895000000000000000e+02 5.110000000000000000e+02 4.890000000000000000e+02 5.865000000000000000e+02 5.025000000000000000e+02 6.045000000000000000e+02 7.120000000000000000e+02 8.170000000000000000e+02 7.900000000000000000e+02 5.892500000000000000e+02 7.050000000000000000e+02 7.085000000000000000e+02 4.705000000000000000e+02 5.430000000000000000e+02 6.360000000000000000e+02 9.467500000000000000e+02 4.135000000000000000e+02
